run,seed,hft_frac,info_lag,book_volume,speed_mult,softlimit,n_iter,shock_it,shock_dp,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_panic_ratio,stabilization_price,stabilization_price_ratio,stabilization_gap,acf_abs_ret_1,acf_abs_ret_5,vol_persistence,high_vol_cluster_share
26,26041320,0.4,1,300,2,100,500,200,-10,2.6803310585759945,3.354011579205743,0.3133047210300429,33,1.0,89.49599999999998,0.9602575107296136,0.0397424892703864,0.4029172436270956,0.1930926654655312,0.9758841618944314,0.5351170568561873
27,27041320,0.4,1,300,2,100,500,200,-10,0.8271174961656516,2.631507290928836,0.5215622457282344,34,1.0,153.8,1.2514239218877137,-0.2514239218877137,0.6934047289610846,0.2752749104215238,0.9785643168105236,0.1438127090301003
28,28041320,0.4,1,300,2,100,500,200,-10,3.691913022808465,6.302679001592823,0.2617586912065439,10,0.98,97.808,1.000081799591002,-8.179959100207412e-05,0.4770781701867255,0.2511463583809259,0.972036911422446,0.8963210702341137
29,29041320,0.4,1,300,2,100,500,200,-10,2.6488044016379444,4.711018878173579,0.2637254901960785,38,0.5633333333333334,92.78400000000002,0.9096470588235296,0.0903529411764704,0.3523183836235444,0.2687725396454301,0.969700351764753,0.5852842809364549
30,30041320,0.4,1,300,2,100,500,200,-10,0.4141584486715379,0.3797573490548244,0.1002004008016032,5,1.0,106.41,1.0662324649298598,-0.0662324649298597,0.2671988708755929,0.2908639787794971,0.9585655179690684,0.0
31,31041320,0.4,1,300,2,100,500,200,-10,1.4044499282610776,1.8246085686296456,0.1393129770992366,3,1.0,104.606,0.998148854961832,0.0018511450381678,0.5321125894946542,0.0352479318912803,0.9613951113566264,0.2040133779264214
32,32041320,0.4,1,300,2,100,500,200,-10,2.8547783338703847,4.635412516993834,0.1337958374628345,106,0.8766666666666667,98.282,0.9740535183349852,0.0259464816650147,0.4537595324455248,0.2355612542161949,0.9602730196810758,0.6120401337792643
33,33041320,0.4,1,300,2,100,500,200,-10,0.949485099988988,1.0765852668718685,0.3330241187384044,14,1.0,93.49000000000002,0.8672541743970318,0.1327458256029682,0.250503172776451,0.1821782240501697,0.971898203151278,0.1739130434782608
34,34041320,0.4,1,300,2,100,500,200,-10,4.256541593849515,6.002511271668815,0.189161554192229,23,0.6766666666666666,96.406,0.9857464212678936,0.0142535787321064,0.3616034483211087,0.3724554754519951,0.9792648333313336,0.842809364548495
35,35041320,0.4,1,300,2,100,500,200,-10,3.5242478073685057,5.842573249703386,0.2751937984496124,31,1.0,142.5,1.380813953488372,-0.3808139534883721,0.5188154328076346,0.2527312837361878,0.969150758731398,0.6020066889632107
36,36041320,0.4,1,300,2,100,500,200,-10,1.7955610588571422,2.144254076180069,0.2216649949849549,9,1.0,97.192,0.9748445336008024,0.0251554663991975,0.419462014395591,0.0697245149865754,0.9632103856221516,0.4849498327759197
37,37041320,0.4,1,300,2,100,500,200,-10,0.7668957923816795,0.6177427219751145,0.2679738562091502,4,1.0,99.496,1.0838344226579522,-0.0838344226579521,0.4159107306897985,0.0172905447103642,0.9425006883691688,0.0434782608695652
38,38041320,0.4,1,300,2,100,500,200,-10,1.2880789941810118,1.6339034655604885,0.2063037249283668,3,1.0,85.52600000000001,0.8168672397325694,0.1831327602674306,0.4206877437085698,0.2567397555564346,0.981230019703367,0.2006688963210702
39,39041320,0.4,1,300,2,100,500,200,-10,6.1499243120739635,10.256168861876178,0.2505154639175257,11,0.9766666666666668,83.714,0.8630309278350515,0.1369690721649484,0.5719743101719871,0.0568495479898878,0.9592459938481762,0.9832775919732442
40,40041320,0.4,1,300,2,100,500,200,-10,3.4390804471873984,5.355475514385741,0.2824287028518859,23,0.93,116.708,1.0736706531738731,-0.0736706531738731,0.511346883957574,0.254881599724769,0.9660978509242144,0.5819397993311036
41,41041320,0.4,1,300,2,100,500,200,-10,1.1748104531998742,1.442464834767309,0.1076142131979694,12,0.69,102.37999999999998,1.0393908629441622,-0.0393908629441621,0.2759580533206487,0.0846498897143845,0.91633695429941,0.2274247491638795
42,42041320,0.4,1,300,2,100,500,200,-10,4.069629680344627,5.720285843829812,0.1923913043478261,32,0.91,107.144,1.1646086956521735,-0.1646086956521737,0.4051803303361739,0.0572146343891816,0.969366546908874,0.7892976588628763
43,43041320,0.4,1,300,2,100,500,200,-10,2.2174150343809647,2.165965644379024,0.3201542912246866,17,1.0,170.9,1.648023143683703,-0.648023143683703,0.5103231544335178,0.2376145382538785,0.9703200876432472,0.2909698996655518
44,44041320,0.4,1,300,2,100,500,200,-10,1.9366831620602072,1.7871177356842465,0.4430379746835443,196,1.0,117.96999999999998,1.148685491723466,-0.1486854917234661,0.3989990333731977,0.3353414162246409,0.9812998435262452,0.2374581939799331
45,45041320,0.4,1,300,2,100,500,200,-10,1.8224714978648475,1.7004331838243243,0.4963702359346643,5,1.0,99.536,0.9032304900181488,0.0967695099818513,0.4895717854070767,0.1679752431368426,0.9546151138602572,0.4347826086956521
46,46041320,0.4,1,300,2,100,500,200,-10,3.481213927274068,3.785410907257118,0.235632183908046,129,1.0,92.242,0.883544061302682,0.1164559386973179,0.4036966726844961,0.112840373782416,0.966904500295425,0.6321070234113713
47,47041320,0.4,1,300,2,100,500,200,-10,4.923977029460427,8.59977062084273,0.2015167930660887,11,0.97,98.366,1.065720476706392,-0.0657204767063921,0.4068641305076909,0.088940464158048,0.963369659065656,0.9297658862876256
48,48041320,0.4,1,300,2,100,500,200,-10,5.344730456604344,7.700039468850427,0.3885102239532619,48,0.8233333333333334,105.57800000000002,1.0280233690360274,-0.0280233690360274,0.3902644591203847,0.1176855277795745,0.9537606320589136,0.8762541806020067
49,49041320,0.4,1,300,2,100,500,200,-10,4.972828465369438,6.445393978292926,0.4740331491712707,4,1.0,75.694,0.8363977900552486,0.1636022099447514,0.3668763838206559,0.0363386743891155,0.9540475841171078,0.8595317725752508
50,50041320,0.4,1,300,2,100,500,200,-10,4.757797752093412,6.3078268747026485,0.3462578899909829,20,0.9666666666666668,101.326,0.9136699729486024,0.0863300270513975,0.4560960529474506,0.2059440759879506,0.9631276167735237,0.9130434782608696
51,51041320,0.4,1,300,2,100,500,200,-10,2.4707310100842954,1.7382335595950813,0.4238721804511279,8,1.0,106.846,1.0041917293233082,-0.0041917293233082,0.4590300987765303,0.2565704230021598,0.9745528231901652,0.3879598662207358
52,52041320,0.4,1,300,2,100,500,200,-10,1.790224135589868,1.6864825565681891,0.2545454545454544,16,1.0,105.244,1.0071196172248804,-0.0071196172248804,0.4791994763911846,0.2203099011410573,0.9374901695265588,0.3244147157190635
53,53041320,0.4,1,300,2,100,500,200,-10,3.2762141284318766,2.6826202613198684,0.4181818181818182,87,0.7933333333333333,97.186,0.9300095693779904,0.0699904306220094,0.3775855266269433,0.1301882513825643,0.9622434180842426,0.4682274247491639
54,54041320,0.4,1,300,2,100,500,200,-10,3.122626021473301,4.441026442907816,0.3613360323886639,15,1.0,92.60200000000005,0.9372672064777332,0.0627327935222669,0.5209301540820371,0.089590169262641,0.9531871610791176,0.7290969899665551
55,55041320,0.4,1,300,2,100,500,200,-10,0.7301942353450984,0.873161221249364,0.6196957566052842,300,1.0,102.468,0.8204003202562048,0.1795996797437952,0.0813904741021131,0.1276867329051649,0.9762147982553953,0.0668896321070234
56,56041320,0.4,1,300,2,100,500,200,-10,0.4804908712373111,1.146129760570489,0.0974903474903474,3,1.0,148.7,1.4353281853281854,-0.4353281853281854,0.3106656473592121,0.226054163048108,0.9715971119272352,0.0
57,57041320,0.4,1,300,2,100,500,200,-10,4.474514534520038,3.3074128918349093,0.4320712694877505,1,1.0,99.81,1.1114699331848552,-0.1114699331848552,0.3704906965167937,0.1588832731221933,0.9703696095557964,0.6220735785953178
58,58041320,0.4,1,300,2,100,500,200,-10,0.8528944415534134,0.7171673338870165,0.5612244897959184,0,1.0,97.23,0.6200892857142857,0.3799107142857143,0.2729221134308179,0.1402592986547972,0.9465326405133468,0.1304347826086956
59,59041320,0.4,1,300,2,100,500,200,-10,0.1706596974240364,2.8889842396820846,0.190051967334818,8,1.0,160.10000000000002,1.1885671863400151,-0.1885671863400151,0.4608329537161191,0.0379837144587521,0.9625015899143564,0.0367892976588628
60,60041320,0.4,1,300,2,100,500,200,-10,1.292575938959035,1.1372047985472855,0.1337386018237082,67,1.0,93.184,0.9441134751773048,0.055886524822695,0.4178036427372584,0.3817350543645308,0.9721317162229818,0.1605351170568562
61,61041320,0.4,1,300,2,100,500,200,-10,2.7472875959963496,2.2759955839032338,0.1448863636363636,1,1.0,102.526,0.9708901515151516,0.0291098484848483,0.4982038841054613,0.1695588710957229,0.96823547770113,0.4581939799331103
62,62041320,0.4,1,300,2,100,500,200,-10,4.09812121305416,5.024376274353657,0.5199600798403193,300,1.0,109.326,1.091077844311377,-0.0910778443113773,0.5724975278979693,0.2031232130777651,0.9757566486543992,0.4916387959866221
63,63041320,0.4,1,300,2,100,500,200,-10,3.734300546311722,4.811979528627365,0.3093525179856115,15,1.0,81.38799999999999,0.836464542651593,0.163535457348407,0.239518248928576,0.0924422497792042,0.9497638433388116,0.7658862876254181
64,64041320,0.4,1,300,2,100,500,200,-10,1.5059543086445202,2.5003038397741544,0.7159763313609467,12,1.0,95.206,1.126698224852071,-0.1266982248520709,0.4631740538348934,0.3602826807862337,0.9802556780856032,0.2408026755852843
65,65041320,0.4,1,300,2,100,500,200,-10,1.964173640997972,1.931123488248416,0.1148897058823529,10,1.0,119.254,1.0960845588235293,-0.0960845588235292,0.238540624110583,0.034498490660558,0.9536730240505256,0.3478260869565217
66,66041320,0.4,1,300,2,100,500,200,-10,5.124550592229506,5.533206752255141,0.1306715063520871,11,0.97,99.34199999999998,0.9014700544464608,0.0985299455535392,0.1785190473200321,0.0233056736784073,0.9528225995803278,0.7658862876254181
67,67041320,0.4,1,300,2,100,500,200,-10,3.907312120762877,2.729376038689733,0.3508946322067594,9,1.0,126.28400000000002,1.2553081510934396,-0.2553081510934396,0.3711989375226959,-0.0089681168238832,0.965229396280064,0.5317725752508361
68,68041320,0.4,1,300,2,100,500,200,-10,2.250930109332478,1.6959235160683064,0.4193216855087358,26,1.0,104.83,1.0773895169578622,-0.0773895169578622,0.4862346243380729,0.2137723383523419,0.9694751570215576,0.5117056856187291
69,69041320,0.4,1,300,2,100,500,200,-10,2.7242953663811464,2.0263336116813324,0.3463157894736842,3,1.0,98.248,1.0341894736842103,-0.0341894736842103,0.4031997009773035,0.0748457223466203,0.9580576764250488,0.411371237458194
70,70041320,0.4,1,300,2,100,500,200,-10,4.463087402678604,4.465569128199562,0.3991507430997877,46,0.8866666666666667,105.02000000000002,1.1148619957537158,-0.1148619957537158,0.6056502010418563,0.1915304976391082,0.9750377108100476,0.6789297658862876
71,71041320,0.4,1,300,2,100,500,200,-10,4.111077118630372,4.327899326908294,0.6026365348399246,6,1.0,97.696,0.919924670433145,0.080075329566855,0.3799954335178387,0.0492533507133747,0.9583262201769392,0.5785953177257525
72,72041320,0.4,1,300,2,100,500,200,-10,1.2741980254870937,1.2595160396887477,0.43170964660936,10,1.0,94.138,0.8991212989493791,0.1008787010506209,0.5225271008043608,0.32556542873616,0.9676942887345338,0.1605351170568562
73,73041320,0.4,1,300,2,100,500,200,-10,3.1576837598076923,2.25744696263093,0.1505944517833554,10,1.0,87.58400000000002,1.1569881109643332,-0.1569881109643331,0.6479799651485644,-0.0108204423244419,0.972901523664457,0.6989966555183946
74,74041320,0.4,1,300,2,100,500,200,-10,2.388046823377443,3.5216705464673432,0.1037296037296036,1,1.0,106.78199999999998,1.2445454545454544,-0.2445454545454544,0.404066886745811,0.1978253640809466,0.9761570128233232,0.9464882943143812
75,75041320,0.4,1,300,2,100,500,200,-10,1.8888772278619357,2.439428717864328,0.6248830682881198,30,1.0,113.176,1.0587090739008418,-0.0587090739008417,0.366856127708783,0.0280729806155586,0.9546146436659476,0.2207357859531772
76,76041320,0.4,1,300,2,100,500,200,-10,1.4211527883506665,1.920787866913052,0.2218749999999999,101,0.4433333333333333,91.906,0.9573541666666668,0.0426458333333332,0.3409661919396226,0.2085107876883234,0.971554402949812,0.411371237458194
77,77041320,0.4,1,300,2,100,500,200,-10,2.8353430696746074,2.776037729740143,0.475177304964539,123,1.0,110.602,1.1205876393110434,-0.1205876393110434,0.3863858634170998,0.0579985803609083,0.9384729202003192,0.4381270903010033
78,78041320,0.4,1,300,2,100,500,200,-10,1.831681775343408,2.0463059092250373,0.2296450939457202,26,0.9533333333333334,105.12,1.097286012526096,-0.0972860125260961,0.5759229002584324,0.0680306081235274,0.9664441431810308,0.217391304347826
79,79041320,0.4,1,300,2,100,500,200,-10,1.7432106979837367,4.948816575989977,0.1752066115702479,300,1.0,146.2,1.2082644628099173,-0.2082644628099172,0.3865031850387335,0.3051545775931488,0.9823384054114672,0.3478260869565217
