hft_frac,info_lag,speed_mult,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_panic_ratio,run,grid
0.8,0,1,2.2895361748974485,2.8238536306370863,0.1669847328244275,57,1.0,24,speed
0.8,0,1,1.1698049570931148,1.2145141935173962,0.1528340080971659,300,1.0,25,speed
0.8,0,1,1.305610651796025,1.298302055890148,0.1317757009345793,25,1.0,26,speed
0.8,0,1,2.0455363644386884,1.5760207748257429,0.1381322957198444,21,1.0,27,speed
0.8,0,1,2.464958657046272,2.530096344178738,0.1814300960512273,22,1.0,28,speed
0.8,0,1,1.5222739382018518,1.4209509692780788,0.1445198836081473,142,1.0,29,speed
0.9,0,1,1.2518980877862007,0.9295700943000044,0.0958772770853307,21,1.0,0,speed
0.9,0,1,1.2329633112305045,1.5365048433148751,0.1346733668341709,27,1.0,1,speed
0.9,0,1,2.4614990477121457,1.9046279670505952,0.123585726718886,17,1.0,2,speed
0.9,0,1,1.449166663676408,1.9655269111661375,0.1167002012072435,52,1.0,3,speed
0.9,0,1,2.4638874933708865,2.4084055430893567,0.1049382716049383,22,1.0,4,speed
0.9,0,1,1.7922399125078676,1.910259777923492,0.228460793804453,50,1.0,5,speed
0.9,0,1,1.3835964758100483,1.7429445664118637,0.2005988023952096,21,1.0,6,speed
0.9,0,1,1.067365977411204,1.4365461430630184,0.1246458923512748,36,1.0,7,speed
0.9,0,1,1.203728178260847,1.2570242231964852,0.1459143968871595,300,1.0,8,speed
0.9,0,1,1.0739498839283412,1.0715282837099986,0.0997876857749469,8,1.0,9,speed
0.9,0,1,1.3955849164433949,1.288654031954227,0.0958663148636763,51,1.0,10,speed
0.9,0,1,1.8696677851458,2.3640870547183184,0.1511285574092248,36,0.4633333333333333,11,speed
0.9,0,1,1.15138266429132,1.1027085015280516,0.1220268872802481,3,1.0,12,speed
0.9,0,1,2.6390185686675136,4.663297472465115,0.1599999999999999,34,1.0,13,speed
0.9,0,1,2.3413274827706596,2.639629571370951,0.186752529898804,9,1.0,14,speed
0.9,0,1,1.4027883829155332,1.5820168926833844,0.1213483146067415,2,1.0,15,speed
0.9,0,1,2.678814169028927,4.399092443853145,0.1752988047808765,38,1.0,16,speed
0.9,0,1,1.99549669157872,2.4948493221256527,0.2246603970741901,25,1.0,17,speed
0.9,0,1,0.994247461958818,0.7586304791605106,0.0879120879120879,14,1.0,18,speed
0.9,0,1,2.024624493933984,1.5039435012533928,0.1781076066790352,31,1.0,19,speed
0.9,0,1,3.128108433937036,5.669376729760661,0.3326467559217301,47,1.0,20,speed
0.9,0,1,2.7403893126779213,4.708121914166992,0.1433087460484721,26,0.97,21,speed
0.9,0,1,1.679924888676601,2.0415449747839394,0.1001984126984126,33,0.92,22,speed
0.9,0,1,1.943063851313108,1.7451884909696005,0.2030150753768844,189,1.0,23,speed
0.9,0,1,4.622767309428482,4.524377777376468,0.2709731543624161,22,1.0,24,speed
0.9,0,1,0.5276850701557512,0.6395371412558094,0.1279461279461278,27,1.0,25,speed
0.9,0,1,3.9478955631216417,4.398068671642801,0.3040069686411149,51,1.0,26,speed
0.9,0,1,2.018727372456183,1.901943565750573,0.1001945525291828,23,0.9166666666666666,27,speed
0.9,0,1,1.2611400968738848,1.5533752161477017,0.1088911088911088,108,0.46,28,speed
