fast_share,run,vol_ratio,spread_ratio,recovery_time,max_drawdown,mm_panic_ratio
0.8,10,1.5107922256519875,1.8434092489527683,300,0.15474919957310565,1.0
0.8,11,1.4262085551273203,1.5785331061375665,10,0.09406392694063924,0.9
0.8,12,1.453425873371495,1.318969771715752,300,0.13731656184486382,1.0
0.8,13,1.6751596439672047,1.5576936127083578,13,0.13508064516129037,1.0
0.8,14,1.3092218438378935,1.0992675240101004,10,0.10550887021475255,1.0
0.8,15,1.1548027548512823,1.4248721248025267,10,0.1156387665198238,1.0
0.8,16,1.299662486470472,1.6868270826414793,300,0.2074303405572756,1.0
0.8,17,1.181816994891672,1.2872649871101765,300,0.1927835051546392,1.0
0.8,18,1.3240985306968713,2.09502809527679,103,0.09492273730684321,0.9566666666666667
0.8,19,1.0530462412022212,1.0509896962771799,300,0.09478168264110762,1.0
0.8,20,2.3406959323218066,2.173793871057111,8,0.12239347234814144,1.0
0.8,21,1.0835015998976028,2.004092377544766,144,0.09299895506792064,1.0
0.8,22,1.4279751017173021,1.243871845719475,4,0.0968660968660969,1.0
0.8,23,1.3351766599646868,1.2220558112999975,74,0.11802575107296137,1.0
0.8,24,1.9338470952890436,2.960207767054483,300,0.1344262295081967,0.99
0.8,25,1.344822667181655,1.3945932215642483,10,0.10837438423645321,1.0
0.8,26,1.6842608979993157,3.0791415839662966,300,0.11699779249448118,0.9766666666666667
0.8,27,1.2794402602952692,1.614666660196567,0,0.16017316017316016,1.0
0.8,28,1.2879933070159426,1.003984002443345,11,0.11205273069679854,1.0
0.8,29,1.6035207621636345,1.442480889780402,14,0.10516431924882631,0.9733333333333334
0.9,0,1.653377400985025,1.5011628290608745,34,0.11554621848739495,1.0
0.9,1,1.8242582271622645,1.8006216389201541,39,0.1326424870466321,0.9933333333333333
0.9,2,1.616384352772956,1.5254050518661335,9,0.15970287836583102,0.9966666666666667
0.9,3,1.3506424165663362,1.2740880952537064,19,0.10714285714285714,1.0
0.9,4,1.717819007552873,2.287802677942165,13,0.10179640718562877,0.9066666666666666
0.9,5,1.2348944784509526,1.3313666953161054,61,0.0981404958677686,1.0
0.9,6,1.1806563014988773,1.2166649544446793,78,0.10544217687074826,1.0
0.9,7,1.696397107588071,1.724336485091213,14,0.09714285714285717,0.9766666666666667
0.9,8,1.1735346883177389,1.3324408608104652,4,0.11174242424242423,1.0
0.9,9,1.5862700773219953,1.933340947963543,300,0.18878101402373246,1.0
0.9,10,1.8146330695699093,2.0476468562752115,300,0.11336898395721919,1.0
0.9,11,1.3061560210812724,1.189244329871651,4,0.12143514259429625,1.0
