run,seed,hft_frac,info_lag,book_volume,speed_mult,softlimit,n_iter,shock_it,shock_dp,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_panic_ratio,acf_abs_ret_1,acf_abs_ret_5,vol_persistence,high_vol_cluster_share
25,25060320,0.6,0,300,2,100,500,200,-10,4.152577843425128,6.578212310013623,0.5009803921568627,140,0.79,0.4605921049484063,0.1800017723067144,0.9640936640553307,0.46153846153846156
26,26060320,0.6,0,300,2,100,500,200,-10,1.3011610549898076,5.2906235662343715,0.06445837063563117,1,1.0,0.24571873659037607,0.09027304992669238,0.9720478388586005,0.1806020066889632
27,27060320,0.6,0,300,2,100,500,200,-10,2.566487762194168,2.7702204764507874,0.44579646017699115,12,1.0,0.26712718853498474,0.08130353319098302,0.9428998858350478,0.3612040133779264
28,28060320,0.6,0,300,2,100,500,200,-10,1.8641943046155438,1.5221779094739343,0.19315895372233402,6,1.0,0.2542589658344649,0.006179200062426593,0.9461897829408208,0.2608695652173913
29,29060320,0.6,0,300,2,100,500,200,-10,2.130644178209807,2.43281418578131,0.11940298507462686,15,1.0,0.12728396078998486,0.3974140426572909,0.9806262530172415,0.25752508361204013
0,620,0.0,0,600,2,100,500,200,-10,2.610237217128891,2.9378996741594836,0.13645621181262735,7,1.0,0.3065094970879821,0.15476872535444308,0.9657472385808075,0.5384615384615384
1,1000620,0.0,0,600,2,100,500,200,-10,1.2671106386874678,1.083535981115696,0.1342395921835174,15,1.0,0.24551896290645045,0.10438252014923502,0.9533287910414772,0.07357859531772576
2,2000620,0.0,0,600,2,100,500,200,-10,2.367450702730669,2.1462664059130567,0.13656387665198239,48,1.0,0.4857512972127209,0.1489014306513176,0.9731040663214628,0.4180602006688963
3,3000620,0.0,0,600,2,100,500,200,-10,1.6770404536204333,1.7989190848600942,0.1063394683026584,21,1.0,0.25853160430628075,0.07333479007426037,0.9431943899122694,0.3210702341137124
4,4000620,0.0,0,600,2,100,500,200,-10,2.4983933077723166,3.032719542225537,0.1275026343519495,23,1.0,0.37533928145585793,0.26106363280998107,0.972303918557211,0.431438127090301
