run,seed,hft_frac,info_lag,softlimit,speed_mult,n_iter,shock_it,shock_dp,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_panic_ratio,acf_abs_ret_1,acf_abs_ret_5,vol_persistence,high_vol_cluster_share
25,2501022,0.0,10,20,2,500,200,-10,1.5888268458396078,1.7256462003165989,0.14019607843137252,109,1.0,0.32366259225000055,0.084066614973597,0.9698756153108681,0.48494983277591974
26,2601022,0.0,10,20,2,500,200,-10,1.231508414148897,1.4782768572397773,0.14947368421052634,22,1.0,0.20029206577346906,0.08839314137156848,0.937482993240287,0.0
27,2701022,0.0,10,20,2,500,200,-10,1.5870642349180697,1.561806894426151,0.263768115942029,105,1.0,0.35725341731884996,0.34818714737103357,0.98230516875421,0.35451505016722407
28,2801022,0.0,10,20,2,500,200,-10,1.3719947848596512,1.119810871758153,0.31298449612403095,20,1.0,0.36695957672856333,0.2021086162459924,0.977595458050057,0.2842809364548495
29,2901022,0.0,10,20,2,500,200,-10,2.6084516461603204,2.1199836515954114,0.20018885741265346,28,1.0,0.29838615580547145,0.08040731630271113,0.9385185243793639,0.6555183946488294
0,3022,0.2,10,20,2,500,200,-10,3.609001311281399,3.101931504074733,0.20569620253164558,8,1.0,0.4770458220874432,0.26726811008498036,0.9800341641131466,0.5284280936454849
1,103022,0.2,10,20,2,500,200,-10,2.3843046082228256,2.319988695634758,0.3572916666666666,213,1.0,0.23411686763350906,0.1473843341731822,0.970082113690075,0.5986622073578596
2,203022,0.2,10,20,2,500,200,-10,3.2600228239274385,2.826727981933737,0.28224101479915426,9,1.0,0.18706570138927414,0.033262182417671385,0.9490273547447835,0.8695652173913043
3,303022,0.2,10,20,2,500,200,-10,0.7502596362376147,0.5723729993311208,0.12166172106824924,3,1.0,0.38495540040527976,0.03459898452388229,0.9595301925476932,0.026755852842809364
4,403022,0.2,10,20,2,500,200,-10,0.7995848805733802,0.8733819097680438,0.09004739336492891,8,1.0,0.23999353377128899,0.16334392817010457,0.9536071550413567,0.023411371237458192
5,503022,0.2,10,20,2,500,200,-10,2.1284532688828315,1.9898793912832258,0.1542056074766355,22,1.0,0.540854935948597,0.4447582675751993,0.9811536577852092,0.2976588628762542
6,603022,0.2,10,20,2,500,200,-10,0.9659864796697766,0.7835313276748063,0.1646090534979424,21,1.0,0.48963393624614604,0.10632301652212608,0.9617451192689598,0.12374581939799331
7,703022,0.2,10,20,2,500,200,-10,1.6936500555099416,1.9182212188813368,0.20151679306608877,2,1.0,0.4796229690701329,0.1972034219000205,0.9763659967841769,0.5986622073578596
8,803022,0.2,10,20,2,500,200,-10,1.0684413425920432,1.0648203685511672,0.24709609292502646,3,1.0,0.42808355353141425,0.20851292855265283,0.9786475980018193,0.13043478260869565
9,903022,0.2,10,20,2,500,200,-10,1.5041735286923699,1.593981502323125,0.19339622641509435,10,1.0,0.27596813279351384,0.20527450989217663,0.9684775965265183,0.32441471571906355
10,1003022,0.2,10,20,2,500,200,-10,1.2073081078550925,1.488807489299997,0.09830866807610991,1,1.0,0.2438757500178258,0.0607713866511537,0.9648721192581684,0.25418060200668896
11,1103022,0.2,10,20,2,500,200,-10,1.4198333232937415,1.5218623599904801,0.1952017448200655,4,1.0,0.23269807903966264,-0.02790034047381216,0.9748708938859489,0.2709030100334448
12,1203022,0.2,10,20,2,500,200,-10,0.8962052916132232,0.9309866829056204,0.14649122807017545,12,1.0,0.2142804197874139,0.031870762051278624,0.9517689633832785,0.0
13,1303022,0.2,10,20,2,500,200,-10,0.8145864837538571,0.9954492645056232,0.3106995884773663,0,1.0,0.32627735858643137,0.3970081241423455,0.974364860072037,0.10702341137123746
14,1403022,0.2,10,20,2,500,200,-10,2.06998371947375,1.7712785464433267,0.11775878442545101,34,1.0,0.3177263166883572,0.12891123287775053,0.9730145596260763,0.5050167224080268
15,1503022,0.2,10,20,2,500,200,-10,1.555524914191765,1.251825100818235,0.09466811751904246,2,1.0,0.2373923825869178,0.20134114279622226,0.9682267889260763,0.27759197324414714
16,1603022,0.2,10,20,2,500,200,-10,3.320574177858498,2.837925266418028,0.12950340798442062,5,1.0,0.3344420174035442,0.3769122465163172,0.9770655030516774,0.5953177257525084
17,1703022,0.2,10,20,2,500,200,-10,1.775624029100137,1.917432473898951,0.3066079295154185,23,1.0,0.45491002875513675,0.07988063961758989,0.9715680204794203,0.22073578595317725
18,1803022,0.2,10,20,2,500,200,-10,3.732829306661549,3.244280857019767,0.24579831932773114,2,1.0,0.2627992111399949,0.13614135919018297,0.9602203645912394,0.7491638795986622
19,1903022,0.2,10,20,2,500,200,-10,1.7521641381432338,1.5331008164941078,0.2304568527918782,22,1.0,0.4130156298290541,0.19290807523646075,0.9763631873637119,0.3745819397993311
20,2003022,0.2,10,20,2,500,200,-10,1.0228100538800533,1.0315896854464415,0.1834763948497855,11,1.0,0.3533255602977709,0.2881197159315898,0.9723910872394717,0.06688963210702341
21,2103022,0.2,10,20,2,500,200,-10,2.244091371577035,1.3338495060704507,0.3098591549295775,9,1.0,0.3712391575795198,0.22411885590671507,0.9764191594418103,0.29431438127090304
22,2203022,0.2,10,20,2,500,200,-10,1.693870087092016,1.7823307964271085,0.1413760603204524,35,1.0,0.43887743652384836,0.1866919312063008,0.9718533362459715,0.34782608695652173
23,2303022,0.2,10,20,2,500,200,-10,1.2945836391693755,1.0022185991433694,0.15686274509803913,13,1.0,0.5461165608419004,0.30399556033933317,0.9832297170333913,0.20735785953177258
24,2403022,0.2,10,20,2,500,200,-10,2.5452703705724122,1.7778017733576879,0.2677322677322677,38,1.0,0.24636873880923268,0.13046139291919348,0.9624258167126799,0.4882943143812709
25,2503022,0.2,10,20,2,500,200,-10,1.0988582043477164,0.9111607837016817,0.17535545023696683,10,1.0,0.34281965546460624,0.17084839491759682,0.9701877650017764,0.24414715719063546
26,2603022,0.2,10,20,2,500,200,-10,1.477284923631939,1.430586130722565,0.12336448598130843,175,1.0,0.33003040955542895,-0.002856151236242015,0.9552236911195408,0.3377926421404682
27,2703022,0.2,10,20,2,500,200,-10,2.2183930035622095,2.2185035549636853,0.10218253968253965,19,1.0,0.39620435507872165,0.22397471706298777,0.9665443665273177,0.5418060200668896
28,2803022,0.2,10,20,2,500,200,-10,1.2927695444248706,1.340787630670629,0.15359477124183002,7,1.0,0.2740726831589032,0.23036617493364508,0.9609742633906326,0.1705685618729097
29,2903022,0.2,10,20,2,500,200,-10,1.7184759790745838,2.059123266225005,0.19999999999999998,21,1.0,0.5054469985807039,0.12825739913220227,0.966760038206379,0.38461538461538464
0,5022,0.4,10,20,2,500,200,-10,2.3349683481249066,2.110743144264795,0.11513859275053302,9,1.0,0.3958079401932701,0.15855461324786999,0.9587351229286714,0.5050167224080268
1,105022,0.4,10,20,2,500,200,-10,1.5823699395839874,1.9102796427348643,0.30138169257340236,300,1.0,0.247185138135409,0.1205944370760254,0.9611179347135356,0.49498327759197325
2,205022,0.4,10,20,2,500,200,-10,1.9018557122176625,2.271742630777359,0.2186192468619246,1,1.0,0.352625331371323,0.21692431878912918,0.9722702550792716,0.3712374581939799
3,305022,0.4,10,20,2,500,200,-10,1.1998224926449206,1.2962701440366493,0.14545454545454545,3,1.0,0.2741973220609944,0.07843121638493457,0.9627459547720256,0.3076923076923077
4,405022,0.4,10,20,2,500,200,-10,2.3562669747307554,2.033289959313745,0.1904761904761904,7,1.0,0.4982386790983256,0.23080469728626218,0.9774979373226608,0.6822742474916388
5,505022,0.4,10,20,2,500,200,-10,1.0780086328445442,0.9415936125084038,0.2506265664160401,6,1.0,0.33219724822897295,0.06165573142342632,0.9660552310316505,0.08361204013377926
6,605022,0.4,10,20,2,500,200,-10,1.2880013131508101,1.290805264263683,0.20438683948155534,300,1.0,0.4601528255768472,0.18545780426362507,0.9684159083425009,0.3277591973244147
7,705022,0.4,10,20,2,500,200,-10,1.5573715448714747,1.6748884308169727,0.31746031746031744,65,1.0,0.26343760944389727,0.17631352521000887,0.9753428517898612,0.2842809364548495
8,805022,0.4,10,20,2,500,200,-10,2.026060258677581,1.8401528297709597,0.2510245901639344,101,1.0,0.5438773160707095,0.28367577719593695,0.9834435781482131,0.3745819397993311
9,905022,0.4,10,20,2,500,200,-10,2.9065913278848257,3.0297173416427703,0.28708644610458917,74,1.0,0.1664725068144884,0.09477710036879071,0.9558867016549137,0.7157190635451505
10,1005022,0.4,10,20,2,500,200,-10,1.8963617142114924,2.02102504381603,0.18106995884773672,9,1.0,0.47293625059957684,0.33510674160366094,0.9776198446601795,0.5117056856187291
11,1105022,0.4,10,20,2,500,200,-10,1.366369586325458,1.154188440442936,0.1119617224880383,13,1.0,0.058113267397839834,0.12260614903248612,0.9494114509136764,0.2508361204013378
12,1205022,0.4,10,20,2,500,200,-10,2.8167622960323504,1.882783971179113,0.37886597938144334,10,1.0,0.2856287995738265,0.3039091035393874,0.9772741816043647,0.3712374581939799
13,1305022,0.4,10,20,2,500,200,-10,1.2179679134577457,1.0913291948439185,0.123721881390593,21,1.0,0.2634387679291066,0.11047774050018179,0.9640962565817884,0.25752508361204013
14,1405022,0.4,10,20,2,500,200,-10,1.976723360373212,2.1147534779920965,0.14669051878354197,21,1.0,0.3960980773070717,0.26364785540794544,0.9705120189376321,0.391304347826087
15,1505022,0.4,10,20,2,500,200,-10,2.761304077018946,2.5355432806229583,0.25561797752808985,54,1.0,0.32116227056133684,0.07216152590269244,0.9750994995198506,0.7090301003344481
16,1605022,0.4,10,20,2,500,200,-10,3.652221205572303,3.6140603757706597,0.2861990950226245,5,1.0,0.37911818963667865,0.14248026376139475,0.9481323053642587,0.7525083612040134
17,1705022,0.4,10,20,2,500,200,-10,1.4593495056950065,1.8912572771613132,0.22633744855967078,10,1.0,0.45011999398637786,0.07107738983617132,0.9679980519789217,0.43812709030100333
18,1805022,0.4,10,20,2,500,200,-10,0.8029266250275655,0.7983791988043936,0.09378185524974504,14,1.0,0.2587456068943518,-0.004776878801103929,0.94365918865756,0.07357859531772576
19,1905022,0.4,10,20,2,500,200,-10,1.8291975622251335,2.1935796345996157,0.234375,148,1.0,0.40264578143965196,0.19516227977965447,0.9744527175361902,0.47491638795986624
20,2005022,0.4,10,20,2,500,200,-10,1.9041236409368527,1.815519991706429,0.12682481751824812,15,1.0,0.3036871808727733,0.06391551970601454,0.9674184425638698,0.32441471571906355
21,2105022,0.4,10,20,2,500,200,-10,1.8573763531326992,2.0133568997393194,0.17841409691629959,2,1.0,0.15796778439037507,0.20603438282112838,0.9737978498675355,0.5418060200668896
22,2205022,0.4,10,20,2,500,200,-10,2.287309913656122,2.143755679747044,0.3177570093457944,32,1.0,0.19670098160616825,0.06540308362369154,0.9253931156419221,0.5217391304347826
23,2305022,0.4,10,20,2,500,200,-10,4.533904661060217,3.998144542055269,0.38578199052132706,32,1.0,0.37517933957578253,0.2652341612134524,0.9820235230042748,0.7424749163879598
24,2405022,0.4,10,20,2,500,200,-10,1.9789902293242518,1.809672560098181,0.11950394588500574,14,1.0,0.24648709178697834,0.09825946443818678,0.9580511709342788,0.4983277591973244
25,2505022,0.4,10,20,2,500,200,-10,2.042913099853058,2.267885057949289,0.22952710495963097,18,1.0,0.33940042747600013,0.14604781778360246,0.9713435312226412,0.4214046822742475
26,2605022,0.4,10,20,2,500,200,-10,1.86664570663346,1.8706607997203426,0.18954248366013063,8,1.0,0.3167617611898136,0.20799723412700544,0.9613593821068764,0.41471571906354515
27,2705022,0.4,10,20,2,500,200,-10,1.3761211881536022,1.7749532482625765,0.25269343780607245,2,1.0,0.1830692802883214,0.06002867691491628,0.9564907191991933,0.2508361204013378
28,2805022,0.4,10,20,2,500,200,-10,0.6924479765794131,0.7236143809849028,0.18423973362930074,7,1.0,0.32346605057493055,0.061289661466645086,0.9508081339475579,0.033444816053511704
29,2905022,0.4,10,20,2,500,200,-10,1.5274958274163701,1.2645295534804362,0.2965235173824131,24,1.0,0.2757546957913957,0.18421763715137465,0.9727254799357525,0.1939799331103679
0,7022,0.6,10,20,2,500,200,-10,2.508485286715433,2.7302831344088636,0.30010718113612006,59,1.0,0.2567019117594505,0.16503060575852846,0.9681965977505943,0.5518394648829431
1,107022,0.6,10,20,2,500,200,-10,1.3070471662653866,0.9973935460169094,0.23892100192678226,2,1.0,0.2938056710253832,0.30775775517917414,0.972235739222539,0.27759197324414714
2,207022,0.6,10,20,2,500,200,-10,1.874902809368024,1.5502400371065106,0.386963696369637,6,1.0,0.27740562294458226,0.1256338386163145,0.96558823094571,0.47491638795986624
3,307022,0.6,10,20,2,500,200,-10,2.9894260470982923,3.626336057119428,0.2776699029126213,186,1.0,0.15567828139845316,0.16495451477036552,0.962493179470642,0.6722408026755853
4,407022,0.6,10,20,2,500,200,-10,0.6889536753969369,0.59152037403305,0.002317497103128654,0,1.0,0.4198335696713112,0.22357759665940977,0.9585739294013649,0.006688963210702341
5,507022,0.6,10,20,2,500,200,-10,3.434541999328528,3.3548894325692764,0.3410230692076229,2,1.0,0.16065311584982314,0.10556405603381772,0.9626264756930184,0.4414715719063545
6,607022,0.6,10,20,2,500,200,-10,2.6234338881150174,2.4700553423083704,0.17084282460136674,7,1.0,0.2230013138410346,0.10230754864574897,0.951265100506885,0.7792642140468228
7,707022,0.6,10,20,2,500,200,-10,2.4985992861094686,2.858747111462323,0.10957324106113032,8,1.0,0.19193396613863428,0.08308090944486206,0.9716947612067993,0.48494983277591974
8,807022,0.6,10,20,2,500,200,-10,1.4726714173482762,1.2272970842551882,0.12053571428571429,16,1.0,0.2667526533276403,0.12484241891291824,0.9584236318243572,0.2040133779264214
9,907022,0.6,10,20,2,500,200,-10,1.6983308529805021,2.639702107929796,0.2557213930348259,18,1.0,0.4504905017723567,0.40215572708810515,0.9863051969901101,0.46153846153846156
10,1007022,0.6,10,20,2,500,200,-10,2.5188794232857186,3.0091845438823093,0.3588362068965517,3,1.0,0.21639708801173893,0.09270297545215747,0.9683378510322651,0.745819397993311
11,1107022,0.6,10,20,2,500,200,-10,2.144107267921245,2.6015108107346023,0.19747416762342124,30,1.0,0.2054516337379876,0.02776773242592834,0.9595547901521403,0.5585284280936454
12,1207022,0.6,10,20,2,500,200,-10,2.6591017120784968,3.483114077605845,0.23516720604099242,20,1.0,0.5963460363195373,0.38883657636627583,0.9829521868035468,0.4983277591973244
13,1307022,0.6,10,20,2,500,200,-10,1.4568055263122386,1.7006896863694116,0.3873626373626373,25,1.0,0.30784982037797703,0.3891682284591071,0.9842140631554708,0.21739130434782608
14,1407022,0.6,10,20,2,500,200,-10,0.9967981647410314,1.9247812502284953,0.2886937431394072,17,1.0,0.3528532876978208,0.4446073089887839,0.9832810453719669,0.22742474916387959
15,1507022,0.6,10,20,2,500,200,-10,1.9944701379835004,1.5306416606916304,0.4564994882292733,2,1.0,0.2391462166581802,0.11160564833052117,0.959846722030341,0.3177257525083612
16,1607022,0.6,10,20,2,500,200,-10,0.8526115775681918,0.9493903475390827,0.1744548286604361,24,1.0,0.2818300097196166,0.1615844972497633,0.9630299286860041,0.11036789297658862
17,1707022,0.6,10,20,2,500,200,-10,3.132273293986849,3.8128553607076676,0.5421965317919075,1,1.0,0.31980806697285635,0.1795306412880087,0.9708168075890604,0.6454849498327759
18,1807022,0.6,10,20,2,500,200,-10,2.7466404967378097,1.6519828635060558,0.4074074074074074,39,1.0,0.33021145718508255,0.2408864583273672,0.975643861735357,0.32441471571906355
19,1907022,0.6,10,20,2,500,200,-10,1.1092504690502905,2.4633693067939553,0.5522904062229905,5,1.0,0.21142405813058274,0.06797931854329761,0.9572300350469977,0.41471571906354515
20,2007022,0.6,10,20,2,500,200,-10,2.617219703095312,2.468368460702846,0.13867187500000003,24,1.0,0.34422990749035415,0.23148517767995788,0.9798590402613799,0.6153846153846154
21,2107022,0.6,10,20,2,500,200,-10,2.795841169225343,2.588148640781909,0.39041095890410954,300,1.0,0.23283774872356966,0.13860529539269842,0.9477686247017016,0.5752508361204013
22,2207022,0.6,10,20,2,500,200,-10,1.7880897744517914,1.8062512954380807,0.20604395604395603,22,1.0,0.37045114772580473,0.36934884908532745,0.9812563060860994,0.2140468227424749
23,2307022,0.6,10,20,2,500,200,-10,1.232638523059566,1.7312039179273273,0.35107471852610034,1,1.0,0.2878568094162415,0.12409321327248528,0.9524171591062794,0.12709030100334448
24,2407022,0.6,10,20,2,500,200,-10,2.2959122003632415,2.052980113873955,0.3450635386119257,36,1.0,0.49005162367131133,0.27951376761298563,0.9819703663465714,0.31438127090301005
25,2507022,0.6,10,20,2,500,200,-10,1.703443583035033,1.7148375006620318,0.35559736594543745,1,1.0,0.3192235530200491,0.21972810982723184,0.9749016318454927,0.36454849498327757
26,2607022,0.6,10,20,2,500,200,-10,5.122026955260639,4.629986613590463,0.4150234741784038,7,1.0,0.3965251848830787,0.26987445015013006,0.9725363332301861,0.6187290969899666
27,2707022,0.6,10,20,2,500,200,-10,0.7303343050549913,0.5542965020277293,0.11255813953488367,15,1.0,0.1512033153809058,-0.00032529585767521,0.9583172560095398,0.0
28,2807022,0.6,10,20,2,500,200,-10,1.4867663692455957,0.9665459857424671,0.35784753363228705,17,1.0,0.37264338785998513,0.17343677907931737,0.9661442052267472,0.24414715719063546
29,2907022,0.6,10,20,2,500,200,-10,2.2309368052670044,2.3679565490040795,0.24646226415094338,3,1.0,0.2220635073623305,0.13775154808078893,0.9664021968956986,0.46153846153846156
0,9022,0.8,10,20,2,500,200,-10,1.0768416216713104,0.9496734271199572,0.24265505984766061,5,1.0,0.39352298265860397,0.010056650036267096,0.9714913824873994,0.17725752508361203
1,109022,0.8,10,20,2,500,200,-10,1.5420974930507818,1.0756512626687538,0.23448275862068965,47,1.0,0.10374269954962644,0.12754917196975682,0.9335159182227426,0.14046822742474915
2,209022,0.8,10,20,2,500,200,-10,0.7503837685461789,0.6223309621220448,0.45189003436426123,300,1.0,0.22162660136063908,0.13532729324551723,0.9484076567296355,0.0903010033444816
3,309022,0.8,10,20,2,500,200,-10,2.284782627991166,1.9811190751339474,0.3615279672578445,173,1.0,0.283639721975972,0.14826116209478174,0.9599929485409521,0.40468227424749165
4,409022,0.8,10,20,2,500,200,-10,2.8499044036630834,2.027063915440074,0.39680729760547323,7,1.0,0.31395913744025583,0.07540165591289821,0.9620837955852539,0.5050167224080268
5,509022,0.8,10,20,2,500,200,-10,1.8651512668377008,2.255265151504991,0.5986460348162476,121,1.0,0.3201104350036676,0.25989735187460705,0.9706431382501239,0.3210702341137124
6,609022,0.8,10,20,2,500,200,-10,1.1056072708274254,0.9688747294750226,0.09748743718592967,6,1.0,0.18381580449524693,0.21151293638968188,0.9550198419772146,0.12040133779264214
7,709022,0.8,10,20,2,500,200,-10,1.5802713094329768,1.4399382866720913,0.11610486891385766,4,1.0,0.3907810846735931,0.26352558038710466,0.9749010933199013,0.19732441471571907
8,809022,0.8,10,20,2,500,200,-10,2.4707857312059125,3.331361045622464,0.5839598997493733,26,1.0,0.2874880069202385,0.12911028510213743,0.968828486060469,0.5585284280936454
9,909022,0.8,10,20,2,500,200,-10,1.5327236382329426,1.625030705167837,0.3703284258210645,9,1.0,0.29793108588945016,0.2695394904995012,0.9694961722852695,0.3311036789297659
10,1009022,0.8,10,20,2,500,200,-10,2.691173403681087,3.3445512593437163,0.49341438703140833,0,1.0,0.45829199553141153,0.15019647857613683,0.9680923524999703,0.5183946488294314
11,1109022,0.8,10,20,2,500,200,-10,1.8260902604869529,1.5373769986864267,0.2709125475285171,28,1.0,0.22944593871070615,0.13855385907897302,0.9614429234729192,0.25418060200668896
12,1209022,0.8,10,20,2,500,200,-10,1.4024131667807607,1.2969422945877744,0.23965141612200436,5,1.0,0.3171729730857598,0.05411244311754877,0.9558738640242354,0.27759197324414714
13,1309022,0.8,10,20,2,500,200,-10,1.1537204753475108,1.2781790701367775,0.3013013013013014,12,1.0,0.27339684502095235,0.16092269181437785,0.9708357580541864,0.1939799331103679
14,1409022,0.8,10,20,2,500,200,-10,2.497981669883585,1.7919910843912221,0.40600775193798455,25,1.0,0.3765573741404126,0.336594196344766,0.9756738287945311,0.27424749163879597
15,1509022,0.8,10,20,2,500,200,-10,1.8134790844001414,2.395782773387409,0.2890995260663507,39,1.0,0.27571838975700397,0.30421750163657485,0.9811159781124961,0.4013377926421405
16,1609022,0.8,10,20,2,500,200,-10,1.9565837875667977,1.5017447958343817,0.35244161358811044,1,1.0,0.2333581249144658,0.14888279386636197,0.9484674610717057,0.4080267558528428
17,1709022,0.8,10,20,2,500,200,-10,4.09065922410762,2.2795242466595598,0.5894736842105264,40,1.0,0.2822106243903726,0.25072804377630314,0.9641059167699237,0.6989966555183946
18,1809022,0.8,10,20,2,500,200,-10,1.0161358984963096,0.9419427086182155,0.31981279251170036,219,1.0,0.18013222387866304,0.05072865999918989,0.9516871399075645,0.18394648829431437
19,1909022,0.8,10,20,2,500,200,-10,1.7214820302153366,1.8980152498388199,0.23861566484517308,9,1.0,0.17062891703518018,0.02549413745992266,0.9499113101060357,0.2976588628762542
20,2009022,0.8,10,20,2,500,200,-10,1.0010589764538609,4.485656187973842,0.874025974025974,11,1.0,0.44075497476256464,0.23614689120527507,0.9714449373125309,0.41471571906354515
21,2109022,0.8,10,20,2,500,200,-10,2.910782935010968,2.7441641153106033,0.4031777557100298,79,1.0,0.3094023412621738,0.2038252758193763,0.9709895311106798,0.5117056856187291
22,2209022,0.8,10,20,2,500,200,-10,2.2834610002340194,1.896211669020215,0.2110286320254506,8,1.0,0.21905050118986863,0.08030527424364836,0.9502749951274903,0.568561872909699
23,2309022,0.8,10,20,2,500,200,-10,1.8200644855604022,1.4221099276154123,0.29535864978902954,300,1.0,0.1733974651342458,0.09959796620717368,0.9426142637121451,0.35785953177257523
24,2409022,0.8,10,20,2,500,200,-10,1.6772508230083039,2.568624612932895,0.47641963426371514,34,1.0,0.34186607806945235,0.2512359554773355,0.9651206891114984,0.39464882943143814
25,2509022,0.8,10,20,2,500,200,-10,1.1876487206756543,1.2549334341662821,0.4118831822759315,29,1.0,0.4017664681481134,0.15367131134277853,0.9709173482291986,0.22073578595317725
26,2609022,0.8,10,20,2,500,200,-10,1.489942672069113,1.5506793502079552,0.25219298245614036,1,1.0,0.3519108867684349,0.21508684903998346,0.9681243568883154,0.31438127090301005
27,2709022,0.8,10,20,2,500,200,-10,1.3406715467513655,1.368581081125506,0.09225512528473798,300,1.0,0.32763089006500595,0.19202099726515262,0.9630348387511581,0.32441471571906355
28,2809022,0.8,10,20,2,500,200,-10,2.234261137900658,2.875309534232619,0.271604938271605,22,1.0,0.3217547541768761,0.12199062164910161,0.9413396892872816,0.7424749163879598
29,2909022,0.8,10,20,2,500,200,-10,1.8628477712919338,1.7221517197814529,0.08043875685557597,15,1.0,0.21268267746916583,0.13752521153449915,0.9426586506377339,0.3177257525083612
0,11022,1.0,10,20,2,500,200,-10,3.5866793421829612,3.4667769969966926,0.4573484069886948,6,1.0,0.09101847871632318,0.10154009436305945,0.9454934085124377,0.7123745819397993
1,111022,1.0,10,20,2,500,200,-10,1.4393797346881374,1.1935158120489362,0.15823970037453175,16,1.0,0.2358511499144505,0.1072005293805225,0.9433116271975509,0.17725752508361203
2,211022,1.0,10,20,2,500,200,-10,2.6174229599133447,2.3455122579675938,0.7116402116402116,15,1.0,0.37986137266853737,0.1286587398475888,0.9532975272023534,0.2909698996655518
3,311022,1.0,10,20,2,500,200,-10,1.2722924967885623,1.9608580379767147,0.23085983510011787,14,1.0,0.4209609984869034,0.26880495434833857,0.9704888961803952,0.28762541806020064
4,411022,1.0,10,20,2,500,200,-10,3.0714701815678396,3.115003610268649,0.5594262295081966,2,1.0,0.25379570044572375,0.24616574744196668,0.9584623437808633,0.5384615384615384
5,511022,1.0,10,20,2,500,200,-10,3.722632298787884,4.5620344904391725,0.5111336032388664,12,1.0,0.315584189075599,0.16348013019831173,0.9650636731601413,0.8294314381270903
6,611022,1.0,10,20,2,500,200,-10,2.0289137168298264,2.3967204784406357,0.4079655543595264,31,1.0,0.3885394513170266,0.0682495079918089,0.9393599248600013,0.5785953177257525
7,711022,1.0,10,20,2,500,200,-10,1.6306387123357113,1.3505838466851807,0.5293466223698782,2,1.0,0.24509345088941592,0.22121426866828214,0.9710542714433903,0.25752508361204013
8,811022,1.0,10,20,2,500,200,-10,2.170777672424273,2.143549644861142,0.2403189066059225,5,1.0,0.2475025502262841,0.01995531495292487,0.9301627142942644,0.47491638795986624
9,911022,1.0,10,20,2,500,200,-10,2.141711348654983,2.078818344059388,0.20448662640207077,97,1.0,0.19600211669713755,0.10016773306228571,0.9449770307730395,0.5384615384615384
10,1011022,1.0,10,20,2,500,200,-10,3.1142511157759385,2.761917951873847,0.33966745843230406,300,1.0,0.12743864546920328,0.018213123517649334,0.955732380636728,0.5284280936454849
11,1111022,1.0,10,20,2,500,200,-10,1.7241316757691534,1.4305785846477883,0.9598070739549839,5,1.0,0.18120915252938483,0.14789384121151739,0.9562208934681696,0.20066889632107024
12,1211022,1.0,10,20,2,500,200,-10,2.6823699975687787,1.366127917415669,0.5191570881226054,4,1.0,0.15398137694491673,0.03716736574235061,0.9221563531882632,0.45484949832775917
13,1311022,1.0,10,20,2,500,200,-10,1.5085736774036125,1.1367404480954093,0.12929292929292927,1,1.0,0.1758035350141146,0.11352134693113121,0.9416471231818756,0.11371237458193979
14,1411022,1.0,10,20,2,500,200,-10,1.8953629934888323,1.513005887089852,0.29883945841392656,8,1.0,0.22693630232167608,0.07098338268377467,0.9593562598663918,0.4214046822742475
15,1511022,1.0,10,20,2,500,200,-10,2.291059050431148,2.422364121476497,0.4170168067226891,36,1.0,0.19335660868844431,0.2325862437164002,0.9486241815610946,0.3511705685618729
16,1611022,1.0,10,20,2,500,200,-10,4.275409665971814,2.4276613380694743,0.366696191319752,20,1.0,0.2172223155060024,0.18285629306297582,0.9529418275868031,0.6488294314381271
17,1711022,1.0,10,20,2,500,200,-10,2.9611711222988117,2.7617006602324565,0.4081810269799826,26,1.0,0.0820129053817233,0.12631157668534534,0.9573791096087851,0.6220735785953178
18,1811022,1.0,10,20,2,500,200,-10,0.8510231093248719,0.6674476975107249,0.15424164524421594,300,1.0,0.18452841873247897,0.1391418388481681,0.9721866266449017,0.05351170568561873
19,1911022,1.0,10,20,2,500,200,-10,2.9316732797109912,3.1829394709178542,0.8687116564417178,5,1.0,0.13547570730493072,0.06327596109763463,0.916495190553983,0.6588628762541806
20,2011022,1.0,10,20,2,500,200,-10,1.7411005731124034,3.220957120909433,0.34903640256959323,26,1.0,0.3204952562764812,0.3702767164476052,0.9765518177258532,0.4180602006688963
21,2111022,1.0,10,20,2,500,200,-10,2.455196456101089,2.918992089659302,0.2842809364548495,12,1.0,0.1579221706290779,0.09078865553531824,0.9608435124084941,0.5986622073578596
22,2211022,1.0,10,20,2,500,200,-10,1.912418391029895,1.6784253727459906,0.26288117770767616,11,1.0,0.19066535783716665,0.03475724028170885,0.9444305105539887,0.4916387959866221
23,2311022,1.0,10,20,2,500,200,-10,1.8550258676832678,1.0902182017499318,0.19840364880273667,0,1.0,0.2011541814505699,0.045870863975871805,0.9472812118481072,0.35785953177257523
24,2411022,1.0,10,20,2,500,200,-10,0.7263929679226659,0.7036248317698435,0.09246231155778897,14,1.0,0.16878685026679702,0.05278891095820695,0.9333919420120511,0.0
25,2511022,1.0,10,20,2,500,200,-10,3.0388373340400765,2.611276884668264,0.5121527777777778,67,1.0,0.25229172964811697,0.23130033625800833,0.9779211183696382,0.3779264214046823
26,2611022,1.0,10,20,2,500,200,-10,1.179107492024955,1.356674300067002,0.28324873096446707,18,1.0,0.32849486319987997,0.026200853075425728,0.9539646315014098,0.17725752508361203
27,2711022,1.0,10,20,2,500,200,-10,1.8406566450764306,1.2915502698330972,0.5527522935779816,49,1.0,0.31469502365938595,0.024660122037486458,0.9287687351102314,0.42474916387959866
