mode,run,seed,hft_frac,n_ticks,shock_tick,shock_dp,speed_multiplier,vstar_postshock,calendar_post_volume,total_executed_volume,total_executed_trades,post_rv,pre_rv,post_rv_per_volume,post_rv_per_trade,post_vol_per_sqrt_volume,equal_volume_vol_ratio,post_window_volume,pre_window_volume,post_window_trades,pre_window_trades,post_window_ticks,pre_window_ticks,target_post_volume,post_volume_error,calendar_style_vol_ratio,spread_ratio,mm_stress_ratio,avg_sub_iters,threshold_hit_rate,book_depleted_rate
event_time,21,2104231,0.4,500,200,-10,2,16.0,4846.0,12146.0,3942.0,0.19993723726483287,0.0606833575600941,4.103802078506422e-05,0.00012982937484729408,0.0004609045905781159,3.232545656472317,4872.0,4780.0,1540.0,1556.0,194,200,4846.0,26.0,2.3616783821618204,1.8803291133483668,0.0,1.632,1.0,0.0
calendar,22,2204231,0.4,500,200,-10,2,,3886.0,6883.0,2330.0,0.053566075821591855,0.07165841227425497,1.3816372406910461e-05,4.018460301694813e-05,0.0002151655126951637,0.5778479463544725,3877.0,2997.0,1333.0,995.0,299,200,3886.0,-9.0,0.9537391452187957,0.7965872459290723,0.0,1.0,1.0,0.0
event_time,22,2204231,0.4,500,200,-10,2,13.0,3886.0,10522.0,3412.0,0.15113273592400062,0.043025629049415606,3.869245671377384e-05,0.00012647090872301307,0.00045962174391024944,3.5117215736806604,3906.0,3905.0,1195.0,1345.0,184,186,3886.0,20.0,2.722439168739881,1.976694253902003,0.0,1.46,1.0,0.0
calendar,23,2304231,0.4,500,200,-10,2,,4527.0,7483.0,2397.0,0.1241127490533758,0.030228452563686725,2.7507258212184354e-05,8.79608427026051e-05,0.0003038194119516913,2.6898977760296643,4512.0,2956.0,1411.0,983.0,299,200,4527.0,-15.0,1.6063572677348386,2.1836993899309256,0.0,1.0,1.0,0.0
event_time,23,2304231,0.4,500,200,-10,2,15.0,4527.0,11584.0,3991.0,0.034069333869730475,0.04618069914197805,7.500954176514856e-06,2.2819379685017062e-05,0.0001991702230715437,0.736602617154422,4542.0,4535.0,1493.0,1616.0,190,197,4527.0,15.0,1.1248344360283635,1.1071094511888033,0.0,1.726,1.0,0.0
calendar,24,2404231,0.4,500,200,-10,2,,4656.0,7551.0,2365.0,0.23515581233326174,0.04628947949417754,5.066921187960822e-05,0.00016273758638980052,0.00041192483571622017,3.1689135592011124,4641.0,2895.0,1445.0,913.0,299,200,4656.0,-15.0,1.780823315691641,1.6683053464413018,0.0,1.0,1.0,0.0
event_time,24,2404231,0.4,500,200,-10,2,16.0,4656.0,12131.0,4119.0,0.02802133720602741,0.10623261698945129,6.009293846456661e-06,1.701356235945805e-05,0.0001737279529061278,0.2637733755427924,4663.0,4663.0,1647.0,1476.0,199,184,4656.0,7.0,0.5759315115858639,0.7322013951700954,0.0,1.752,1.0,0.0
calendar,25,2504231,0.4,500,200,-10,2,,4343.0,7263.0,2331.0,0.13485716452412244,0.025772985291834895,3.1209711762120446e-05,0.00010063967501800182,0.0003235688414279336,3.535963994409618,4321.0,2920.0,1340.0,986.0,299,200,4343.0,-22.0,2.1791034986214832,1.6568472890486743,0.0,1.0,1.0,0.0
event_time,25,2504231,0.4,500,200,-10,2,14.0,4343.0,11638.0,3768.0,0.0302156712077641,0.013134301675920163,6.952524438049724e-06,2.0374694003886784e-05,0.00018920122302849924,2.311631396569225,4346.0,4367.0,1483.0,1377.0,195,178,4343.0,3.0,3.3373718534573826,5.922410800434025,0.0,1.496,1.0,0.0
calendar,26,2604231,0.4,500,200,-10,2,,4968.0,8413.0,2598.0,0.7354282330188644,0.06772185345115056,0.00014863141330211487,0.0004982576104463851,0.0007058294996874699,7.560856159200957,4948.0,3445.0,1476.0,1115.0,299,200,4968.0,-20.0,3.4384858247231613,3.545082841761656,0.0,1.0,1.0,0.0
event_time,26,2604231,0.4,500,200,-10,2,17.0,4968.0,12826.0,4186.0,0.05899600544539477,0.05411058995673304,1.1848966749426545e-05,3.757707353209858e-05,0.00024826282538588417,1.0883148637413331,4979.0,4970.0,1570.0,1571.0,193,191,4968.0,11.0,1.1538418419480112,1.212730807187592,0.0,1.778,1.0,0.0
calendar,27,2704231,0.4,500,200,-10,2,,4853.0,7872.0,2445.0,0.33250813567537624,0.04112678005851461,6.861496815422539e-05,0.00023203638218798062,0.00047982805307291153,5.036829369007019,4846.0,3019.0,1433.0,1007.0,299,200,4853.0,-7.0,2.4472909482329626,2.3670874205976746,0.0,1.0,1.0,0.0
event_time,27,2704231,0.4,500,200,-10,2,16.0,4853.0,12321.0,4132.0,0.14516296776407706,0.012737358403450135,2.9856636726465867e-05,9.432291602604097e-05,0.00039404820730363463,11.234888855947302,4862.0,4793.0,1539.0,1810.0,193,200,4853.0,9.0,3.414690882385065,4.155933054003094,0.0,1.686,1.0,0.0
calendar,28,2804231,0.4,500,200,-10,2,,4310.0,7346.0,2477.0,0.07673055978721957,0.061175293155351355,1.786925006688858e-05,5.4226544019236444e-05,0.0002448749652562574,0.8868129225460695,4294.0,3036.0,1415.0,1056.0,299,200,4310.0,-16.0,1.2070052676851055,1.1882719352935325,0.0,1.0,1.0,0.0
event_time,28,2804231,0.4,500,200,-10,2,14.0,4310.0,10880.0,3589.0,0.056084858869394856,0.04369647318319762,1.297960168234086e-05,3.963594266388329e-05,0.00025660303619960814,1.2769749610850565,4321.0,4299.0,1415.0,1474.0,198,200,4310.0,11.0,1.3682505558363882,1.1061332196177676,0.0,1.546,1.0,0.0
calendar,29,2904231,0.4,500,200,-10,2,,4511.0,7480.0,2343.0,0.17103632786144712,0.05250962742022064,3.800807285809936e-05,0.0001238496219127061,0.0003570081125294789,2.1490528019192157,4500.0,2969.0,1381.0,959.0,299,200,4511.0,-11.0,1.6593907400814785,1.4648280790969697,0.0,1.0,1.0,0.0
event_time,29,2904231,0.4,500,200,-10,2,15.0,4511.0,11906.0,3678.0,0.1669088552596563,0.11041163899973577,3.691040585131718e-05,0.00012530694839313534,0.0004464452424190231,1.513701928119388,4522.0,4528.0,1332.0,1411.0,186,190,4511.0,11.0,1.1072460615666764,1.3379656589425437,0.0,1.514,1.0,0.0
calendar,30,3004231,0.4,500,200,-10,2,,4051.0,7261.0,2340.0,0.06661113421727057,0.03939763835574637,1.6516522245789876e-05,4.9784106290934655e-05,0.0002353510228400162,1.3457159947127688,4033.0,3210.0,1338.0,996.0,299,200,4051.0,-18.0,1.026447947159358,0.8265653937087082,0.0,1.0,1.0,0.0
event_time,30,3004231,0.4,500,200,-10,2,14.0,4051.0,10867.0,3469.0,0.26461174294045015,0.04171268502177517,6.509513971474788e-05,0.0002296976935246963,0.000612695035013668,6.337432761935081,4065.0,4061.0,1152.0,1373.0,174,190,4051.0,14.0,2.02265024363113,2.520432718681821,0.0,1.442,1.0,0.0
calendar,31,3104231,0.4,500,200,-10,2,,4481.0,7508.0,2397.0,0.09655575973953263,0.019140232970222704,2.163956964131166e-05,7.073682032200193e-05,0.00026921050092244646,3.4222659173980428,4462.0,3027.0,1365.0,1026.0,299,200,4481.0,-19.0,2.661911494003909,2.4218011932216696,0.0,1.0,1.0,0.0
event_time,31,3104231,0.4,500,200,-10,2,15.0,4481.0,11666.0,3808.0,0.08815049275506087,0.051070604360036416,1.9580296036219653e-05,5.960141497975718e-05,0.0003192322034665689,1.7180000107576494,4502.0,4481.0,1479.0,1473.0,193,192,4481.0,21.0,1.3766579299423227,1.5134091837827643,0.0,1.598,1.0,0.0
calendar,32,3204231,0.4,500,200,-10,2,,4412.0,7871.0,2443.0,0.07350752041493819,0.12043212259923758,1.66872918081585e-05,5.276921781402598e-05,0.0002365571948081534,0.4792852559665669,4405.0,3459.0,1393.0,1046.0,299,200,4412.0,-7.0,0.7979211800875404,0.7832876703869516,0.0,1.0,1.0,0.0
event_time,32,3204231,0.4,500,200,-10,2,15.0,4412.0,11940.0,3714.0,0.19418291462329954,0.06866878165296356,4.399250444569541e-05,0.0001467746898135295,0.000493738111903146,2.836147663281904,4414.0,4427.0,1323.0,1349.0,181,184,4412.0,2.0,1.940072802849367,1.9667148472924825,0.0,1.602,1.0,0.0
calendar,33,3304231,0.4,500,200,-10,2,,4793.0,7613.0,2416.0,0.3407500325374363,0.03396014587250709,7.12568031236797e-05,0.00023663196703988632,0.0004886694640479569,5.917058450722059,4782.0,2820.0,1440.0,973.0,299,200,4793.0,-11.0,2.488872409203219,2.699633212115271,0.0,1.0,1.0,0.0
event_time,33,3304231,0.4,500,200,-10,2,16.0,4793.0,12269.0,3922.0,0.5354207709940912,0.17369539456667382,0.00011156923754825823,0.00035178762877404157,0.0007595159110995006,3.0857387076673803,4799.0,4804.0,1522.0,1454.0,194,192,4793.0,6.0,1.212687740129407,1.0874758031692737,0.0,1.668,1.0,0.0
calendar,34,3404231,0.4,500,200,-10,2,,4807.0,8002.0,2441.0,0.8862459203179296,0.06099829875737347,0.00018525207364505217,0.0006228010683892688,0.0007877430280541187,9.703227079305792,4784.0,3195.0,1423.0,1012.0,299,200,4807.0,-23.0,2.7819328085401582,2.706964225400588,0.0,1.0,1.0,0.0
event_time,34,3404231,0.4,500,200,-10,2,16.0,4807.0,12089.0,4045.0,0.07009051645679734,0.04032182016105841,1.4556701237133404e-05,4.279030308717786e-05,0.00026840328424211965,1.738638397392023,4815.0,4816.0,1638.0,1607.0,203,195,4807.0,8.0,1.4667053257320837,1.6468367793061387,0.0,1.786,1.0,0.0
calendar,35,3504231,0.4,500,200,-10,2,,5238.0,9001.0,2630.0,1.2385341615201375,0.4521797986701674,0.00023708540611028667,0.0008063373447396729,0.0008908746225496074,1.9730036113783957,5224.0,3763.0,1536.0,1090.0,299,200,5238.0,-14.0,1.31535795676628,2.103055872273193,0.0,1.0,1.0,0.0
event_time,35,3504231,0.4,500,200,-10,2,17.0,5238.0,12449.0,4168.0,0.15061131869352978,0.04956716151572166,2.875359272499614e-05,9.078439945360445e-05,0.0003708426957827661,2.9138098128895074,5238.0,5023.0,1659.0,1745.0,210,200,5238.0,0.0,1.456095591708042,2.0115747589061637,0.0,1.884,1.0,0.0
calendar,36,3604231,0.4,500,200,-10,2,,5155.0,7715.0,2432.0,0.47260229449503877,0.020125953425322182,9.174962036401452e-05,0.00031803653734524816,0.0005544269314827626,11.670453234776723,5151.0,2560.0,1486.0,944.0,299,200,5155.0,-4.0,4.425875050878919,4.602766806913994,0.0,1.0,1.0,0.0
event_time,36,3604231,0.4,500,200,-10,2,17.0,5155.0,12654.0,4245.0,0.15190750153548482,0.03680031931158556,2.9382495461409057e-05,8.720292855079497e-05,0.0003795010947850813,4.0775837358007605,5170.0,5107.0,1742.0,1746.0,205,200,5155.0,15.0,2.51671297301756,2.9083447981006776,0.0,1.782,1.0,0.0
calendar,37,3704231,0.4,500,200,-10,2,,4190.0,7249.0,2403.0,0.050517142028933114,0.034080523779676394,1.2068118019334237e-05,3.658011732725062e-05,0.0002009274449355595,1.0832101626800195,4186.0,3059.0,1381.0,1020.0,299,200,4190.0,-4.0,1.2658114731990757,1.191014217597405,0.0,1.0,1.0,0.0
event_time,37,3704231,0.4,500,200,-10,2,14.0,4190.0,11123.0,3685.0,0.04948793893435881,0.032590603501746626,1.1782842603418763e-05,3.555168026893593e-05,0.00024476763804250285,1.5163031736038386,4200.0,4194.0,1392.0,1397.0,197,180,4190.0,10.0,1.7642184248093267,1.6109295965723809,0.0,1.576,1.0,0.0
calendar,38,3804231,0.4,500,200,-10,2,,4429.0,7555.0,2395.0,0.21660846414066004,0.022639514689709855,4.896213023070977e-05,0.00015406007406874826,0.0004052487252693657,6.760551189610207,4424.0,3126.0,1406.0,987.0,299,200,4429.0,-5.0,2.860979137538066,2.1681481415901747,0.0,1.0,1.0,0.0
event_time,38,3804231,0.4,500,200,-10,2,15.0,4429.0,12041.0,3672.0,0.31231480789167076,0.21754549867284753,7.024624558966954e-05,0.00022863455921791418,0.0006143746992124974,1.4307862482417855,4446.0,4431.0,1366.0,1285.0,187,178,4429.0,17.0,1.0113846951959817,1.1235667852967282,0.0,1.582,1.0,0.0
calendar,39,3904231,0.4,500,200,-10,2,,4268.0,6838.0,2258.0,0.1436952513987303,0.03751975998606743,3.377091689746893e-05,0.00010683661814031993,0.0003365693450287241,2.3132144372395524,4255.0,2570.0,1345.0,909.0,299,200,4268.0,-13.0,1.6463189276575858,1.9854698991102038,0.0,1.0,1.0,0.0
event_time,39,3904231,0.4,500,200,-10,2,14.0,4268.0,11447.0,3562.0,0.08674894980118837,0.1638919985515459,2.029689981309976e-05,6.286155782694809e-05,0.0003249120838037842,0.5324016472974917,4274.0,4299.0,1380.0,1341.0,192,188,4268.0,6.0,1.0666451040777227,1.1990222349988349,0.0,1.532,1.0,0.0
calendar,40,4004231,0.4,500,200,-10,2,,4776.0,7474.0,2434.0,0.38798516291831603,0.03075172457415508,8.149236776272129e-05,0.000265017187785735,0.0005229348780061995,7.149725486246283,4761.0,2698.0,1464.0,966.0,299,200,4776.0,-15.0,2.5260685397130938,2.229073147035669,0.0,1.0,1.0,0.0
event_time,40,4004231,0.4,500,200,-10,2,16.0,4776.0,12733.0,3970.0,0.3429335411725244,0.011433238662588713,7.171341304318786e-05,0.00023424422211238004,0.0006171939482737332,30.032057231590155,4782.0,4788.0,1464.0,1476.0,189,180,4776.0,6.0,8.616047451524022,11.489842348624869,0.0,1.504,1.0,0.0
calendar,41,4104231,0.4,500,200,-10,2,,4559.0,7351.0,2432.0,0.2624703299849553,0.03361532562096771,5.782558492728691e-05,0.00018277878132657053,0.0004402365245453966,4.802839678778899,4539.0,2792.0,1436.0,990.0,299,200,4559.0,-20.0,2.438170949291083,2.602240601667382,0.0,1.0,1.0,0.0
event_time,41,4104231,0.4,500,200,-10,2,15.0,4559.0,11499.0,3741.0,0.06378450266215113,0.05143914775248977,1.3990897710495971e-05,4.295252704521962e-05,0.00026643635410467434,1.1877771655296474,4559.0,4367.0,1485.0,1504.0,198,200,4559.0,0.0,2.197133704571175,2.349637792795572,0.0,1.638,1.0,0.0
calendar,42,4204231,0.4,500,200,-10,2,,4336.0,7446.0,2461.0,0.16816918434891917,0.045570566956692836,3.900027466347847e-05,0.00011760082821602739,0.0003617079429793346,2.661604935507896,4312.0,3110.0,1430.0,1026.0,299,200,4336.0,-24.0,1.675884133034517,1.6427943679394645,0.0,1.0,1.0,0.0
event_time,42,4204231,0.4,500,200,-10,2,14.0,4336.0,11552.0,3569.0,0.9556745708572314,0.06431661080727165,0.0002202522633918487,0.0007578703971905087,0.001108033363348661,14.89657600002321,4339.0,4350.0,1261.0,1443.0,180,197,4336.0,3.0,2.853742274072385,2.632933780448418,0.0,1.432,1.0,0.0
calendar,43,4304231,0.4,500,200,-10,2,,4435.0,7714.0,2426.0,0.24921017499029502,0.0965442732375237,5.648462715101882e-05,0.0001816400692349089,0.0004351457541362491,1.9184264371849242,4412.0,3279.0,1372.0,1045.0,299,200,4435.0,-23.0,1.200009908289684,1.1320837528315075,0.0,1.0,1.0,0.0
event_time,43,4304231,0.4,500,200,-10,2,15.0,4435.0,11712.0,3884.0,0.7751409581728337,0.027201163418518665,0.00017418897936468173,0.0005600729466566718,0.000985223604008142,28.330108808960528,4450.0,4424.0,1384.0,1624.0,180,200,4435.0,15.0,4.2260961157742685,4.005903090386585,0.0,1.604,1.0,0.0
calendar,44,4404231,0.4,500,200,-10,2,,4311.0,8480.0,2487.0,0.07031945712802831,0.6272589568318001,1.6372399796979815e-05,5.0698959717396044e-05,0.00023405096394151043,0.10881715367558023,4295.0,4169.0,1387.0,1096.0,299,200,4311.0,-16.0,0.36636118908520593,0.28059943913436214,0.0,1.0,1.0,0.0
event_time,44,4404231,0.4,500,200,-10,2,14.0,4311.0,11810.0,3650.0,0.24803410795616648,0.13963724761538496,5.748183266655075e-05,0.00018038844214993927,0.0005513049894621157,1.7762746296369532,4315.0,4315.0,1375.0,1221.0,190,173,4311.0,4.0,1.0701492067668337,1.244984268494447,0.0,1.454,1.0,0.0
calendar,45,4504231,0.4,500,200,-10,2,,4772.0,7924.0,2509.0,0.3546589421664597,0.05884423797391533,7.444562178137274e-05,0.0002399586888812312,0.0004997887008204718,3.9876901352636285,4764.0,3152.0,1478.0,1028.0,299,200,4772.0,-8.0,2.048651630105938,1.6709349129004565,0.0,1.0,1.0,0.0
event_time,45,4504231,0.4,500,200,-10,2,16.0,4772.0,11612.0,3766.0,0.10150574761547432,0.0879078682141371,2.1186755920574894e-05,6.448903914579054e-05,0.00031900433573006046,1.1194956498238309,4791.0,4645.0,1574.0,1525.0,209,200,4772.0,19.0,1.4546910973741354,1.5937727351148572,0.0,1.674,1.0,0.0
calendar,46,4604231,0.4,500,200,-10,2,,3991.0,7272.0,2433.0,0.029821138103845454,0.03407547739628686,7.485225427672052e-06,2.1578247542579922e-05,0.00015846042954473731,0.7207242316191864,3984.0,3281.0,1382.0,1047.0,299,200,3991.0,-7.0,1.0940702520856216,0.8833560780286731,0.0,1.0,1.0,0.0
event_time,46,4604231,0.4,500,200,-10,2,13.0,3991.0,10710.0,3580.0,0.05623982228791706,0.02683772454927175,1.4028391690675246e-05,4.084228198105814e-05,0.0002730345397816545,2.0934599069194184,4009.0,4005.0,1377.0,1382.0,189,188,3991.0,18.0,3.091606988709834,2.7165461789610648,0.0,1.484,1.0,0.0
calendar,47,4704231,0.4,500,200,-10,2,,4160.0,7486.0,2382.0,0.0738844306911148,0.10648473203561522,1.7803477274967424e-05,5.393024138037577e-05,0.00024430674327691697,0.5560831345023634,4150.0,3326.0,1370.0,1007.0,299,200,4160.0,-10.0,0.7013639958473217,0.8445139579822484,0.0,1.0,1.0,0.0
event_time,47,4704231,0.4,500,200,-10,2,14.0,4160.0,11234.0,3782.0,0.04499261477029386,0.031746315195577746,1.0807738354622594e-05,3.1244871368259626e-05,0.00023473030929530313,1.423042015921894,4163.0,4180.0,1440.0,1389.0,197,178,4160.0,3.0,1.6782728805654406,1.7595715760948427,0.0,1.576,1.0,0.0
calendar,48,4804231,0.4,500,200,-10,2,,4386.0,7523.0,2441.0,0.06716622472337014,0.03036429635801105,1.5422784092622304e-05,4.746729662428985e-05,0.00022742031993899477,1.5933604431251698,4355.0,3137.0,1415.0,1018.0,299,200,4386.0,-31.0,1.4037495290998185,1.4129721656351089,0.0,1.0,1.0,0.0
event_time,48,4804231,0.4,500,200,-10,2,15.0,4386.0,11410.0,3689.0,0.07482174576315816,0.07122709623113589,1.704756112170384e-05,5.37898963070871e-05,0.00029759649240491455,1.0511854026275382,4389.0,4392.0,1391.0,1481.0,193,195,4386.0,3.0,1.6749228129361375,1.3369859079366389,0.0,1.59,1.0,0.0
calendar,49,4904231,0.4,500,200,-10,2,,3926.0,7010.0,2390.0,0.04244555766486242,0.0751205341817115,1.0872325221532381e-05,3.0646612032391636e-05,0.0001907073663961699,0.4463526514008391,3904.0,3084.0,1385.0,999.0,299,199,3926.0,-22.0,0.7038733757845306,0.8081669661767715,0.0,1.0,1.0,0.0
event_time,49,4904231,0.4,500,200,-10,2,13.0,3926.0,10498.0,3377.0,0.14866319715695814,0.08835111386403563,3.782778553612167e-05,0.00012205517007960438,0.00045836389439882436,1.6822126656006788,3930.0,3929.0,1218.0,1287.0,181,186,3926.0,4.0,1.3525124386464107,1.1481283891400902,0.0,1.442,1.0,0.0
calendar,0,6231,0.6,500,200,-10,2,,5197.0,8500.0,2677.0,0.42897591590147277,0.04725815768445133,8.255887526972148e-05,0.00026810994743842046,0.0005260213017544569,5.770261883197256,5196.0,3303.0,1600.0,1076.0,299,200,5197.0,-1.0,2.6910984598242855,3.5988246979362373,0.0,1.0,1.0,0.0
event_time,0,6231,0.6,500,200,-10,2,17.0,5197.0,12997.0,4129.0,0.16482259529416385,0.06311384167890627,3.162974386761924e-05,0.00010353178096367076,0.000399179649341056,2.560394741311053,5211.0,5109.0,1592.0,1703.0,199,200,5197.0,14.0,2.0846408727953762,1.3972628599243067,0.0,1.618,1.0,0.0
calendar,1,106231,0.6,500,200,-10,2,,5673.0,9997.0,2990.0,1.495479907474776,0.012155625994812643,0.0002648273255666329,0.0009058024878708516,0.0009425642023912415,94.20435845090547,5647.0,4324.0,1651.0,1332.0,299,200,5673.0,-26.0,15.053644410948419,17.187044238435085,0.0,1.0,1.0,0.0
event_time,1,106231,0.6,500,200,-10,2,19.0,5673.0,14005.0,4454.0,0.49980225371836334,0.05375571237966036,8.800884904355755e-05,0.0002854381803074605,0.0006548077934176697,9.196151097979467,5679.0,5617.0,1751.0,1872.0,206,200,5673.0,6.0,3.3094486504292697,3.0047568604760526,0.0,1.742,1.0,0.0
calendar,2,206231,0.6,500,200,-10,2,,4835.0,8105.0,2557.0,0.11087748949657814,0.0468564108967245,2.309466558978924e-05,7.411596891482495e-05,0.00027807595939813437,1.6117229160963344,4801.0,3270.0,1496.0,1053.0,299,200,4835.0,-34.0,1.3109195137035647,1.3345799639056686,0.0,1.0,1.0,0.0
event_time,2,206231,0.6,500,200,-10,2,16.0,4835.0,12775.0,3895.0,0.9005145165567878,0.12744717605858166,0.00018555831785633378,0.0006219022904397706,0.0009820326439749967,7.077433777596022,4853.0,4861.0,1448.0,1485.0,193,188,4835.0,18.0,2.3686758913629,1.867330776995426,0.0,1.53,1.0,0.0
calendar,3,306231,0.6,500,200,-10,2,,4984.0,8388.0,2557.0,1.4300552234633725,0.05488569974164488,0.0002876795862931749,0.0009470564393797169,0.0009820571808177303,17.84182866608079,4971.0,3404.0,1510.0,1043.0,299,200,4984.0,-13.0,2.9442359860389424,2.863543321749906,0.0,1.0,1.0,0.0
event_time,3,306231,0.6,500,200,-10,2,17.0,4984.0,13703.0,4186.0,0.26918066404878965,0.023166756937025204,5.3793098331093056e-05,0.0001679230592943167,0.0005258983611352133,11.614617466192573,5004.0,5002.0,1603.0,1520.0,195,175,4984.0,20.0,4.38649814062017,6.450414028689983,0.0,1.574,1.0,0.0
calendar,4,406231,0.6,500,200,-10,2,,4820.0,9015.0,2825.0,0.0995121360505745,0.04976969092132481,2.0723060402035507e-05,6.358602942528722e-05,0.0002635854938988477,1.7467102859150172,4802.0,4195.0,1565.0,1255.0,299,200,4820.0,-18.0,1.755937078588945,1.5446327132641933,0.0,1.0,1.0,0.0
event_time,4,406231,0.6,500,200,-10,2,16.0,4820.0,12370.0,4012.0,0.2384294818240267,0.01861579130559442,4.937450441582661e-05,0.000152643714355971,0.0004954506352067143,12.868914839715773,4829.0,4852.0,1562.0,1616.0,202,190,4820.0,9.0,5.608790268114139,5.182752999050947,0.0,1.512,1.0,0.0
calendar,5,506231,0.6,500,200,-10,2,,5358.0,8499.0,2690.0,0.6618349964599093,0.025170582167700788,0.00012373060318936424,0.00041364687278744333,0.0006438842447831256,15.440158417112835,5349.0,3141.0,1600.0,1087.0,299,200,5358.0,-9.0,5.187843082643511,4.923619770717017,0.0,1.0,1.0,0.0
event_time,5,506231,0.6,500,200,-10,2,18.0,5358.0,13174.0,4272.0,0.19195642939423035,0.03760010946377118,3.5819449411127145e-05,0.00012149141100900655,0.00042390101958842655,4.900390589042413,5359.0,5144.0,1580.0,1793.0,200,200,5358.0,1.0,2.7249255241071464,2.076414363664616,0.0,1.764,1.0,0.0
calendar,6,606231,0.6,500,200,-10,2,,5174.0,9306.0,2829.0,0.2096599575515828,0.013680736485724296,4.067907597042739e-05,0.00013261224386564377,0.00036946417521208324,12.286318892124863,5154.0,4132.0,1581.0,1244.0,299,200,5174.0,-20.0,4.592001284975584,4.737113447717009,0.0,1.0,1.0,0.0
event_time,6,606231,0.6,500,200,-10,2,17.0,5174.0,13204.0,4237.0,1.1552384722706914,0.055858735746358155,0.00022288992326272264,0.000773251989471681,0.001084451333682648,20.418071007459954,5183.0,5117.0,1494.0,1734.0,190,200,5174.0,9.0,2.697892559442951,2.5269795416901073,0.0,1.638,1.0,0.0
calendar,7,706231,0.6,500,200,-10,2,,5419.0,8905.0,2691.0,0.24604424747970893,0.02904866694229598,4.5563749533279434e-05,0.0001532985965605663,0.0003903457233297108,5.467900200977616,5400.0,3486.0,1605.0,1082.0,299,200,5419.0,-19.0,3.3581714467410912,2.9297256223401646,0.0,1.0,1.0,0.0
event_time,7,706231,0.6,500,200,-10,2,18.0,5419.0,13924.0,4201.0,1.0341210116401287,0.20463048330155753,0.00019006083654477646,0.0006483517314358173,0.000994072524750863,5.035025823088187,5441.0,5421.0,1595.0,1647.0,193,195,5419.0,22.0,2.66088700228141,3.0606871378321716,0.0,1.588,1.0,0.0
calendar,8,806231,0.6,500,200,-10,2,,5251.0,9144.0,2685.0,0.2567229099341409,0.12488346667922448,4.919005746965719e-05,0.0001646715265773835,0.0004058437738642249,1.5334046439606759,5219.0,3893.0,1559.0,1119.0,299,200,5251.0,-32.0,1.1603686140701037,1.1223102824204179,0.0,1.0,1.0,0.0
event_time,8,806231,0.6,500,200,-10,2,18.0,5251.0,13399.0,4315.0,0.09695418452228373,0.08067802649549531,1.843235447191706e-05,5.359545855294844e-05,0.00030349371530345417,1.2035698099664722,5260.0,5268.0,1809.0,1573.0,201,189,5251.0,9.0,1.1360139703949979,0.739926397356951,0.0,1.678,1.0,0.0
calendar,9,906231,0.6,500,200,-10,2,,5148.0,8431.0,2587.0,0.3832458726622683,0.13214104186778725,7.482348158185635e-05,0.0002485381794178134,0.0005008083978787442,1.8589643343060158,5122.0,3283.0,1542.0,1038.0,299,200,5148.0,-26.0,1.251189003377852,1.7950945589330116,0.0,1.0,1.0,0.0
event_time,9,906231,0.6,500,200,-10,2,17.0,5148.0,13066.0,4019.0,1.741811437389975,0.40573384664795387,0.0003376912441624612,0.0011230247823275144,0.001324848272731252,4.302145441547364,5158.0,5169.0,1551.0,1548.0,193,198,5148.0,10.0,0.9651450471087084,0.8939181048342079,0.0,1.526,1.0,0.0
calendar,10,1006231,0.6,500,200,-10,2,,5463.0,8880.0,2635.0,0.503556755868831,0.06983499438131961,9.241269147895594e-05,0.0003207367871775993,0.0005567583557613882,4.521718002992343,5449.0,3417.0,1570.0,1061.0,299,200,5463.0,-14.0,2.3466903591207164,2.0590394758988326,0.0,1.0,1.0,0.0
event_time,10,1006231,0.6,500,200,-10,2,18.0,5463.0,13669.0,4214.0,0.07909346649818334,0.2315440520181965,1.4451574364732934e-05,4.5534523027163695e-05,0.0002687185026492682,0.34209074483967733,5473.0,5481.0,1737.0,1699.0,201,200,5463.0,10.0,1.427184634385849,1.0421514606173148,0.0,1.65,1.0,0.0
calendar,11,1106231,0.6,500,200,-10,2,,4922.0,8756.0,2681.0,0.16549660398184227,0.05792428989151899,3.365120048431116e-05,0.00010725638624876362,0.000335725392132244,2.227367730510779,4918.0,3834.0,1543.0,1137.0,299,200,4922.0,-4.0,1.3892358045841773,1.7233057121033042,0.0,1.0,1.0,0.0
event_time,11,1106231,0.6,500,200,-10,2,16.0,4922.0,12702.0,3969.0,0.11047403574338564,0.22960187248496888,2.2435831791914224e-05,6.874551073017153e-05,0.0003340297135222177,0.4822296365224194,4924.0,4935.0,1607.0,1414.0,202,184,4922.0,2.0,0.8608841176272158,0.7797971432555135,0.0,1.51,1.0,0.0
calendar,12,1206231,0.6,500,200,-10,2,,4646.0,8037.0,2619.0,0.055871034841734196,0.05848836932445504,1.2056761942540828e-05,3.663674415851423e-05,0.00020087612721008942,0.6990189305840028,4634.0,3391.0,1525.0,1089.0,299,200,4646.0,-12.0,1.1095877077674103,1.1189725084039672,0.0,1.0,1.0,0.0
event_time,12,1206231,0.6,500,200,-10,2,15.0,4646.0,11658.0,3946.0,0.14393237588937843,0.04452919796591205,3.093324218555307e-05,0.00010186296949000597,0.00040657116250300595,3.100326355373627,4653.0,4463.0,1413.0,1650.0,188,200,4646.0,7.0,1.9183489662285547,2.1421728634661763,0.0,1.536,1.0,0.0
