hft_frac,shock_dp,info_lag,speed_mult,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_panic_ratio,run,grid
0.1,-0.5,0,2,2.2241509594319724,1.9216273608309387,0.1063394683026584,5,0.5633333333333334,27,shock_magnitude
0.1,-0.5,0,2,1.1941931955843654,1.4396553670017342,0.1440839694656488,0,1.0,28,shock_magnitude
0.1,-0.5,0,2,1.5094063283007086,1.5703690159334887,0.07677725118483407,0,1.0,29,shock_magnitude
0.2,-0.5,0,2,1.0103159323550628,1.1590210633629612,0.1352757544224766,0,1.0,0,shock_magnitude
0.2,-0.5,0,2,2.292561680085145,1.6275881917263622,0.21676891615541927,1,1.0,1,shock_magnitude
0.2,-0.5,0,2,1.6975029908684949,1.936355200664061,0.14258555133079848,0,1.0,2,shock_magnitude
0.2,-0.5,0,2,2.5407433223173195,2.106133097821565,0.0028089887640449173,0,1.0,3,shock_magnitude
0.2,-0.5,0,2,2.586877547917091,2.601706555660983,0.19961051606621227,0,1.0,4,shock_magnitude
0.2,-0.5,0,2,2.1172725008387747,2.7398814609383493,0.13721413721413725,0,1.0,5,shock_magnitude
0.2,-0.5,0,2,2.487587049855932,4.099812942369096,0.028382213812677387,0,0.87,6,shock_magnitude
0.2,-0.5,0,2,1.1207746901997317,1.1388616266389524,0.024340770791074967,0,1.0,7,shock_magnitude
0.2,-0.5,0,2,0.5543380456853696,0.6595839857704929,0.22233201581027667,0,1.0,8,shock_magnitude
0.2,-0.5,0,2,3.140396352672064,3.5549121071238656,0.06411582213029993,0,1.0,9,shock_magnitude
0.2,-0.5,0,2,4.472464784731225,3.595839259906363,0.186046511627907,0,1.0,10,shock_magnitude
0.2,-0.5,0,2,0.8909434937698081,0.9501567419375415,0.012552301255230007,0,1.0,11,shock_magnitude
0.2,-0.5,0,2,3.2029656880185926,3.0238575153986456,0.08194774346793356,0,0.5733333333333334,12,shock_magnitude
0.2,-0.5,0,2,2.2110098344064086,2.68152818342875,0.08379888268156424,0,1.0,13,shock_magnitude
0.2,-0.5,0,2,1.373898904050186,1.715751543928355,0.12600806451612903,1,1.0,14,shock_magnitude
