experiment,hft_frac,info_lag,liquidity_setting,metric,interaction_point,interaction_boot_mean,ci_low,ci_high,p_two_sided,ci_excludes_zero,positive_point,p_holm,p_bh,significant_holm_5pct,significant_bh_5pct,metric_family,supports_original_h3,contradicts_original_h3
softlimit_liquidity_proxy,1.0,3,softlimit=20,vol_ratio,-0.4826665682050688,-0.5026202748808772,-1.4438641230570557,0.3948011735465654,0.31,False,False,1.0,0.9024324324324324,False,False,context,False,False
softlimit_liquidity_proxy,1.0,3,softlimit=50,acf_abs_ret_1,-0.0256046436575346,-0.0256032716564763,-0.1013985293604893,0.0525843938591388,0.514,False,False,1.0,0.9345454545454546,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,3,softlimit=50,acf_abs_ret_5,-0.044474791308344,-0.0458882616814415,-0.1137594804657305,0.0185800734901745,0.128,False,False,1.0,0.7785365853658536,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,3,softlimit=50,high_vol_cluster_share,-0.0347826086956523,-0.0377622073578595,-0.1906103678929765,0.1186204013377925,0.622,False,False,1.0,0.9548201438848921,False,False,context,False,False
softlimit_liquidity_proxy,1.0,3,softlimit=50,vol_persistence,-0.0051379387106439,-0.0057139807993422,-0.0175597572239971,0.0055732287529381,0.328,False,False,1.0,0.9063157894736843,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,3,softlimit=50,vol_ratio,-0.3268807905264377,-0.3315919537246855,-1.3898457571738094,0.6958070747028949,0.522,False,False,1.0,0.9365106382978724,False,False,context,False,False
softlimit_liquidity_proxy,1.0,5,softlimit=20,acf_abs_ret_1,-0.0121986708113259,-0.0123443698770605,-0.0991290257619469,0.0711011213530712,0.784,False,False,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,5,softlimit=20,acf_abs_ret_5,0.0295811709379628,0.0308357135486616,-0.0373969488123779,0.0946971984729227,0.354,False,True,1.0,0.9181395348837209,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,5,softlimit=20,high_vol_cluster_share,0.0111482720178372,0.01378751393534,-0.1355992196209587,0.1617001114827202,0.854,False,True,1.0,0.9762765957446808,False,False,context,False,False
softlimit_liquidity_proxy,1.0,5,softlimit=20,vol_persistence,-0.0006680953043504,-0.0007886354535474,-0.0128164109624819,0.0114294842674822,0.874,False,False,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,5,softlimit=20,vol_ratio,0.1770277425937867,0.171373464000915,-0.733067096400851,0.9795396182879752,0.672,False,True,1.0,0.9718771331058023,False,False,context,False,False
softlimit_liquidity_proxy,1.0,5,softlimit=50,acf_abs_ret_1,-0.0121957695563727,-0.0122386191667034,-0.0883320565811396,0.0613684785193323,0.752,False,False,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,5,softlimit=50,acf_abs_ret_5,-0.0156529575638386,-0.0155599750283693,-0.0775742765710001,0.0412537341237023,0.626,False,False,1.0,0.9548201438848921,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,5,softlimit=50,high_vol_cluster_share,0.1225195094760311,0.1191498327759196,-0.0291276477146042,0.2576588628762543,0.112,False,True,1.0,0.7785365853658536,False,False,context,False,False
softlimit_liquidity_proxy,1.0,5,softlimit=50,vol_persistence,-0.004608259878034,-0.0048031397629164,-0.0164016789488932,0.0073063833953231,0.402,False,False,1.0,0.919103139013453,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,5,softlimit=50,vol_ratio,0.6844170000550198,0.6997525481049248,-0.2972953912312255,1.723815048801261,0.188,False,True,1.0,0.822680412371134,False,False,context,False,False
softlimit_liquidity_proxy,1.0,10,softlimit=20,acf_abs_ret_1,-0.0475681711105577,-0.0482613806814234,-0.1195096315909078,0.0249635517314663,0.23,False,False,1.0,0.8823529411764706,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,10,softlimit=20,acf_abs_ret_5,0.0081299572734764,0.0082915637941209,-0.0522524391648222,0.0671108027128615,0.784,False,True,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,10,softlimit=20,high_vol_cluster_share,-0.0852842809364549,-0.0888467112597547,-0.2349637681159422,0.0495652173913042,0.242,False,False,1.0,0.8823529411764706,False,False,context,False,False
softlimit_liquidity_proxy,1.0,10,softlimit=20,vol_persistence,-0.0035594229562275,-0.0034680461730288,-0.0142638209371286,0.0080062100518224,0.514,False,False,1.0,0.9345454545454546,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,10,softlimit=20,vol_ratio,-0.3277789350777538,-0.3118385730247729,-1.1897185113807769,0.5692580765496683,0.496,False,False,1.0,0.9296,False,False,context,False,False
softlimit_liquidity_proxy,1.0,10,softlimit=50,acf_abs_ret_1,0.0094927204371101,0.0066534516313503,-0.0784475449005872,0.0931479961615351,0.85,False,True,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,10,softlimit=50,acf_abs_ret_5,-0.0756600933151142,-0.0768316444599279,-0.1359499578252244,-0.0191651093396725,0.012,True,False,1.0,0.72,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,10,softlimit=50,high_vol_cluster_share,-0.0906354515050167,-0.0901702341137124,-0.2383974358974359,0.0568701226309919,0.248,False,False,1.0,0.8823529411764706,False,False,context,False,False
softlimit_liquidity_proxy,1.0,10,softlimit=50,vol_persistence,-0.0109574899840578,-0.0111688645028921,-0.0227974557928212,-6.445538740536853e-05,0.046,True,False,1.0,0.72,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,10,softlimit=50,vol_ratio,-0.361503363798648,-0.3606224842009851,-1.37846588859331,0.5475426713375894,0.478,False,False,1.0,0.919103139013453,False,False,context,False,False
